licencePlate,start_time,end_time,start_lat,start_lon,end_lat,end_lon,travel_time,vehicleTypeId,zipCode,model,type,postcode,zipCodeFixed,end_zipCode,end_postcode,start_area,end_area,route,day_of_week,hour_of_day
dd72518,2025-10-17 16:25:08,2025-10-17 21:21:09,55.69051,12.565076,55.690517,12.565153,296,34,2200,Renault Zoe,car,2200,2200,2150.0,2150.0,Kobenhavn N,Nordhavn,Kobenhavn N → Nordhavn,Friday,16
de16322,2025-10-18 00:05:09,2025-10-18 03:59:08,55.671597,12.552519,55.671509,12.552404,234,34,1660,Renault Zoe,car,1550,1550,2200.0,2200.0,Kobenhavn V,Kobenhavn N,Kobenhavn V → Kobenhavn N,Saturday,0
dp74147,2025-10-18 11:55:08,2025-10-18 12:11:09,55.703018,12.583313,55.703003,12.583327,16,34,2100,Renault Zoe,car,2100,2100,2720.0,2720.0,Kobenhavn O,Vanlose,Kobenhavn O → Vanlose,Saturday,11
dr11580,2025-10-16 21:17:09,2025-10-17 02:45:09,55.7062,12.463102,55.7062,12.463113,328,34,2700,Renault Zoe,car,2700,2700,2300.0,2300.0,Bronshoj,Kobenhavn S,Bronshoj → Kobenhavn S,Thursday,21
dr11584,2025-10-17 05:15:08,2025-10-17 09:41:08,55.718937,12.551892,55.718937,12.551907,266,34,2100,Renault Zoe,car,2100,2100,2300.0,2300.0,Kobenhavn O,Kobenhavn S,Kobenhavn O → Kobenhavn S,Friday,5
dr11701,2025-10-18 07:41:08,2025-10-18 07:45:08,55.708683,12.559012,55.708683,12.559012,4,34,2100,Renault Zoe,car,2100,2100,2450.0,2450.0,Kobenhavn O,Kobenhavn SV,Kobenhavn O → Kobenhavn SV,Saturday,7
dr11727,2025-10-18 17:39:08,2025-10-18 19:23:08,55.6562,12.503737,55.656162,12.503737,104,34,2500,Renault Zoe,car,2500,2500,2500.0,2500.0,Valby,Valby,Valby → Valby,Saturday,17
dy44095,2025-10-18 16:07:08,2025-10-18 16:21:08,55.665447,12.5755,55.665447,12.5755,14,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Saturday,16
dz81042,2025-10-18 17:47:08,2025-10-18 21:07:09,55.679092,12.504032,55.67902,12.503959,200,34,2000,Renault Zoe,car,2000,2000,2450.0,2450.0,Frederiksberg C,Kobenhavn SV,Frederiksberg C → Kobenhavn SV,Saturday,17
ea53686,2025-10-17 15:49:08,2025-10-17 15:55:09,55.682274,12.606897,55.682274,12.606897,6,34,1435,Renault Zoe,car,1050,1050,2400.0,2400.0,Kobenhavn K,Kobenhavn NV,Kobenhavn K → Kobenhavn NV,Friday,15
ea69857,2025-10-18 11:25:08,2025-10-18 11:53:09,55.659466,12.604293,55.659466,12.6043,28,34,2300,Renault Zoe,car,2300,2300,2400.0,2400.0,Kobenhavn S,Kobenhavn NV,Kobenhavn S → Kobenhavn NV,Saturday,11
eb61358,2025-10-18 16:07:08,2025-10-18 19:57:09,55.68095,12.604982,55.680973,12.604928,230,34,1435,Renault Zoe,car,1050,1050,2300.0,2300.0,Kobenhavn K,Kobenhavn S,Kobenhavn K → Kobenhavn S,Saturday,16
ec31128,2025-10-18 04:59:09,2025-10-18 07:05:09,55.670719,12.559131,55.670689,12.558949,126,34,1655,Renault Zoe,car,1550,1550,2200.0,2200.0,Kobenhavn V,Kobenhavn N,Kobenhavn V → Kobenhavn N,Saturday,4
cx86745,2025-10-19 12:01:09,2025-10-19 12:17:08,55.682014,12.554269,55.682014,12.55421,16,34,1632,Renault Zoe,car,1550,1550,2200.0,2200.0,Kobenhavn V,Kobenhavn N,Kobenhavn V → Kobenhavn N,Sunday,12
dc47414,2025-10-20 16:25:09,2025-10-20 17:39:09,55.707664,12.526981,55.707729,12.526979,74,34,2400,Renault Zoe,car,2400,2400,2720.0,2720.0,Kobenhavn NV,Vanlose,Kobenhavn NV → Vanlose,Monday,16
dc47418,2025-10-20 11:41:08,2025-10-20 12:13:09,55.675716,12.518506,55.675766,12.518485,32,34,2000,Renault Zoe,car,2000,2000,2720.0,2720.0,Frederiksberg C,Vanlose,Frederiksberg C → Vanlose,Monday,11
dg12359,2025-10-20 15:39:09,2025-10-20 18:31:08,55.650196,12.590222,55.650196,12.590219,172,34,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Monday,15
dg12367,2025-10-20 09:47:08,2025-10-20 15:43:08,55.677849,12.575278,55.677979,12.575195,356,34,1211,Renault Zoe,car,1050,1050,2300.0,2300.0,Kobenhavn K,Kobenhavn S,Kobenhavn K → Kobenhavn S,Monday,9
dr11743,2025-10-19 19:01:08,2025-10-20 06:03:08,55.665382,12.628881,55.665382,12.628896,662,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Sunday,19
dy74228,2025-10-19 17:23:08,2025-10-19 19:33:08,55.706997,12.547843,55.706997,12.54783,130,34,2200,Renault Zoe,car,2200,2200,2500.0,2500.0,Kobenhavn N,Valby,Kobenhavn N → Valby,Sunday,17
dz81001,2025-10-18 20:57:09,2025-10-19 08:15:08,55.690479,12.565146,55.690575,12.565037,678,34,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Saturday,20
dz81040,2025-10-19 21:17:08,2025-10-20 09:43:08,55.698696,12.545791,55.69873,12.545837,746,34,2200,Renault Zoe,car,2200,2200,2100.0,2100.0,Kobenhavn N,Kobenhavn O,Kobenhavn N → Kobenhavn O,Sunday,21
ea16740,2025-10-18 20:57:09,2025-10-19 08:35:08,55.659718,12.601602,55.659775,12.601681,698,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Saturday,20
eb69747,2025-10-19 10:29:09,2025-10-20 08:05:09,55.664471,12.51376,55.664436,12.513794,1296,34,2500,Renault Zoe,car,2500,2500,2100.0,2100.0,Valby,Kobenhavn O,Valby → Kobenhavn O,Sunday,10
eb69747,2025-10-20 12:59:08,2025-10-20 13:09:09,55.710327,12.536641,55.710312,12.536657,10,34,2400,Renault Zoe,car,2400,2400,2100.0,2100.0,Kobenhavn NV,Kobenhavn O,Kobenhavn NV → Kobenhavn O,Monday,12
eb69749,2025-10-20 05:35:09,2025-10-20 06:07:08,55.683422,12.524014,55.683399,12.524174,32,34,2000,Renault Zoe,car,2000,2000,2450.0,2450.0,Frederiksberg C,Kobenhavn SV,Frederiksberg C → Kobenhavn SV,Monday,5
eb69750,2025-10-18 20:57:09,2025-10-19 10:05:10,55.646076,12.601665,55.646111,12.601648,788,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Saturday,20
de88633,2025-10-21 16:33:08,2025-10-21 17:15:09,55.702206,12.54093,55.70219,12.540971,42,34,2200,Renault Zoe,car,2200,2200,2200.0,2200.0,Kobenhavn N,Kobenhavn N,Kobenhavn N → Kobenhavn N,Tuesday,16
de88652,2025-10-21 09:49:08,2025-10-21 11:25:08,55.690552,12.577974,55.690517,12.577972,96,34,2100,Renault Zoe,car,2100,2100,2500.0,2500.0,Kobenhavn O,Valby,Kobenhavn O → Valby,Tuesday,9
dg12355,2025-10-21 18:15:08,2025-10-21 21:39:08,55.656216,12.50579,55.656387,12.505784,204,34,2500,Renault Zoe,car,2500,2500,2450.0,2450.0,Valby,Kobenhavn SV,Valby → Kobenhavn SV,Tuesday,18
dn50512,2025-10-22 10:47:08,2025-10-22 11:53:08,55.715714,12.53258,55.715714,12.53258,66,34,2400,Renault Zoe,car,2400,2400,2450.0,2450.0,Kobenhavn NV,Kobenhavn SV,Kobenhavn NV → Kobenhavn SV,Wednesday,10
dr11603,2025-10-21 07:05:09,2025-10-21 07:39:08,55.691616,12.579771,55.691666,12.579838,34,34,2100,Renault Zoe,car,2100,2100,2450.0,2450.0,Kobenhavn O,Kobenhavn SV,Kobenhavn O → Kobenhavn SV,Tuesday,7
dr11614,2025-10-20 19:15:09,2025-10-21 07:23:08,55.71608,12.547568,55.716099,12.54753,728,34,2100,Renault Zoe,car,2100,2100,2300.0,2300.0,Kobenhavn O,Kobenhavn S,Kobenhavn O → Kobenhavn S,Monday,19
dr11684,2025-10-22 04:43:09,2025-10-22 06:03:08,55.715714,12.534674,55.715691,12.53469,80,34,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Wednesday,4
dr11698,2025-10-21 22:27:09,2025-10-22 07:19:08,55.665512,12.483226,55.66552,12.483195,532,34,2500,Renault Zoe,car,2500,2500,2500.0,2500.0,Valby,Valby,Valby → Valby,Tuesday,22
dt59210,2025-10-20 23:19:08,2025-10-21 14:41:08,55.698242,12.545146,55.698219,12.545252,922,74,2200,unknown,van,2200,2200,2450.0,2450.0,Kobenhavn N,Kobenhavn SV,Kobenhavn N → Kobenhavn SV,Monday,23
dy18947,2025-10-21 17:01:08,2025-10-21 17:27:08,55.701157,12.54939,55.701149,12.549404,26,34,2200,Renault Zoe,car,2200,2200,2200.0,2200.0,Kobenhavn N,Kobenhavn N,Kobenhavn N → Kobenhavn N,Tuesday,17
dy44075,2025-10-21 11:51:09,2025-10-21 15:03:08,55.707016,12.565496,55.707047,12.565462,192,34,2100,Renault Zoe,car,2100,2100,2200.0,2200.0,Kobenhavn O,Kobenhavn N,Kobenhavn O → Kobenhavn N,Tuesday,11
eb83095,2025-10-21 20:27:08,2025-10-22 04:39:09,55.706787,12.552004,55.70681,12.552029,492,34,2200,Renault Zoe,car,2200,2200,2200.0,2200.0,Kobenhavn N,Kobenhavn N,Kobenhavn N → Kobenhavn N,Tuesday,20
ej26702,2025-10-20 18:17:08,2025-10-21 09:45:09,55.698521,12.575274,55.698521,12.575274,928,109,2100,Renault Trafic E-Tech,van,2100,2100,2720.0,2720.0,Kobenhavn O,Vanlose,Kobenhavn O → Vanlose,Monday,18
cx86728,2025-07-31 18:25:58,2025-07-31 18:41:58,55.701084,12.532613,55.701149,12.532475,16,34,2400,Renault Zoe,car,2400,2400,2400.0,2400.0,Kobenhavn NV,Kobenhavn NV,Kobenhavn NV → Kobenhavn NV,Thursday,18
dd72519,2025-08-01 20:59:58,2025-08-01 22:03:58,55.710335,12.467497,55.710293,12.46754,64,34,2700,Renault Zoe,car,2700,2700,2300.0,2300.0,Bronshoj,Kobenhavn S,Bronshoj → Kobenhavn S,Friday,20
de88640,2025-07-31 17:33:58,2025-07-31 20:17:57,55.704998,12.494776,55.704979,12.494749,164,34,2700,Renault Zoe,car,2700,2700,2450.0,2450.0,Bronshoj,Kobenhavn SV,Bronshoj → Kobenhavn SV,Thursday,17
de88737,2025-08-01 21:09:58,2025-08-01 23:27:58,55.681942,12.549703,55.681908,12.549674,138,34,1879,Renault Zoe,car,2000,2000,2450.0,2450.0,Frederiksberg C,Kobenhavn SV,Frederiksberg C → Kobenhavn SV,Friday,21
dr11705,2025-08-01 06:59:58,2025-08-01 09:07:58,55.705666,12.534873,55.705647,12.534804,128,34,2400,Renault Zoe,car,2400,2400,2300.0,2300.0,Kobenhavn NV,Kobenhavn S,Kobenhavn NV → Kobenhavn S,Friday,6
dr11705,2025-08-01 18:21:58,2025-08-01 20:45:58,55.686394,12.528507,55.686352,12.52839,144,34,2000,Renault Zoe,car,2000,2000,2300.0,2300.0,Frederiksberg C,Kobenhavn S,Frederiksberg C → Kobenhavn S,Friday,18
dv87892,2025-07-31 14:07:58,2025-07-31 15:23:57,55.673267,12.578988,55.673267,12.578998,76,2,1220,Renault Zoe,car,1050,1050,2200.0,2200.0,Kobenhavn K,Kobenhavn N,Kobenhavn K → Kobenhavn N,Thursday,14
dv87892,2025-08-01 11:01:58,2025-08-01 18:57:58,55.705975,12.511094,55.705948,12.51108,476,2,2400,Renault Zoe,car,2400,2400,2200.0,2200.0,Kobenhavn NV,Kobenhavn N,Kobenhavn NV → Kobenhavn N,Friday,11
dy74226,2025-07-31 16:09:58,2025-07-31 17:45:58,55.703564,12.512555,55.703579,12.512508,96,34,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Thursday,16
dz55151,2025-08-01 17:47:58,2025-08-02 09:19:58,55.682079,12.532304,55.682114,12.532334,932,34,1861,Renault Zoe,car,2000,2000,2500.0,2500.0,Frederiksberg C,Valby,Frederiksberg C → Valby,Friday,17
dz80993,2025-08-01 09:13:58,2025-08-01 10:35:57,55.685238,12.589801,55.685139,12.589547,82,34,1265,Renault Zoe,car,1050,1050,2450.0,2450.0,Kobenhavn K,Kobenhavn SV,Kobenhavn K → Kobenhavn SV,Friday,9
dz81029,2025-08-02 15:47:58,2025-08-02 17:25:58,55.66975,12.548555,55.669807,12.548588,98,34,1666,Renault Zoe,car,1550,1550,2000.0,2000.0,Kobenhavn V,Frederiksberg C,Kobenhavn V → Frederiksberg C,Saturday,15
eb26805,2025-08-01 15:41:58,2025-08-01 15:57:58,55.639412,12.589054,55.639412,12.589032,16,34,2300,Renault Zoe,car,2300,2300,2000.0,2000.0,Kobenhavn S,Frederiksberg C,Kobenhavn S → Frederiksberg C,Friday,15
eb61377,2025-08-02 16:17:58,2025-08-02 17:25:58,55.650894,12.63693,55.650894,12.636954,68,34,2300,Renault Zoe,car,2300,2300,2500.0,2500.0,Kobenhavn S,Valby,Kobenhavn S → Valby,Saturday,16
eb69730,2025-07-31 16:47:58,2025-07-31 21:33:58,55.682781,12.586379,55.682747,12.586454,286,34,1301,Renault Zoe,car,1050,1050,2700.0,2700.0,Kobenhavn K,Bronshoj,Kobenhavn K → Bronshoj,Thursday,16
dd72515,2025-10-23 14:05:09,2025-10-23 14:07:08,55.690144,12.520888,55.690144,12.520888,2,34,2000,Renault Zoe,car,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Thursday,14
de88589,2025-10-23 21:51:08,2025-10-24 05:11:08,55.654411,12.540023,55.654396,12.539962,440,34,2450,Renault Zoe,car,2450,2450,2720.0,2720.0,Kobenhavn SV,Vanlose,Kobenhavn SV → Vanlose,Thursday,21
de88747,2025-10-23 16:39:09,2025-10-23 18:47:08,55.717308,12.583622,55.717308,12.583654,128,34,2100,Renault Zoe,car,2100,2100,2500.0,2500.0,Kobenhavn O,Valby,Kobenhavn O → Valby,Thursday,16
dm49613,2025-10-22 19:17:08,2025-10-23 14:27:08,55.66394,12.579924,55.663784,12.579846,1150,76,2300,Mercedes eVito,van,2300,2300,2450.0,2450.0,Kobenhavn S,Kobenhavn SV,Kobenhavn S → Kobenhavn SV,Wednesday,19
dr11606,2025-10-22 11:37:08,2025-10-22 16:51:08,55.651001,12.527879,55.651001,12.52781,314,34,2450,Renault Zoe,car,2450,2450,2100.0,2100.0,Kobenhavn SV,Kobenhavn O,Kobenhavn SV → Kobenhavn O,Wednesday,11
dr11726,2025-10-23 15:13:09,2025-10-23 15:35:08,55.698227,12.550036,55.698257,12.550083,22,34,2200,Renault Zoe,car,2200,2200,2200.0,2200.0,Kobenhavn N,Kobenhavn N,Kobenhavn N → Kobenhavn N,Thursday,15
dr11730,2025-10-23 06:57:08,2025-10-23 09:21:08,55.695385,12.551652,55.695354,12.551621,144,34,2200,Renault Zoe,car,2200,2200,2200.0,2200.0,Kobenhavn N,Kobenhavn N,Kobenhavn N → Kobenhavn N,Thursday,6
dz92235,2025-10-22 11:37:08,2025-10-22 11:59:09,55.667446,12.536861,55.667446,12.536861,22,34,1774,Renault Zoe,car,1550,1550,2000.0,2000.0,Kobenhavn V,Frederiksberg C,Kobenhavn V → Frederiksberg C,Wednesday,11
dz92236,2025-10-23 04:23:08,2025-10-23 07:19:09,55.672981,12.588155,55.672932,12.588122,176,34,1401,Renault Zoe,car,1050,1050,2300.0,2300.0,Kobenhavn K,Kobenhavn S,Kobenhavn K → Kobenhavn S,Thursday,4
ea56796,2025-10-23 07:05:08,2025-10-23 07:27:08,55.661858,12.612219,55.661858,12.612294,22,34,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Thursday,7
eb69747,2025-10-23 16:35:09,2025-10-24 05:11:08,55.686386,12.540172,55.686443,12.540188,756,34,2000,Renault Zoe,car,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Thursday,16
eb83099,2025-10-23 15:51:08,2025-10-23 16:01:08,55.639183,12.599695,55.639183,12.599695,10,34,2300,Renault Zoe,car,2300,2300,2720.0,2720.0,Kobenhavn S,Vanlose,Kobenhavn S → Vanlose,Thursday,15
ec91761,2025-10-23 11:25:08,2025-10-24 05:11:08,55.721371,12.540987,55.721291,12.540963,1066,103,2400,Opel Vivaro Electric,van,2400,2400,2200.0,2200.0,Kobenhavn NV,Kobenhavn N,Kobenhavn NV → Kobenhavn N,Thursday,11
eg67190,2025-10-22 15:05:08,2025-10-22 15:23:09,55.707886,12.5296,55.707851,12.529611,18,111,2400,Ford E-Transit,van,2400,2400,2300.0,2300.0,Kobenhavn NV,Kobenhavn S,Kobenhavn NV → Kobenhavn S,Wednesday,15
bt88535,2025-10-24 22:47:08,2025-10-25 07:07:08,55.665562,12.557515,55.665382,12.557483,500,6,1718,unknown,van,1550,1550,2200.0,2200.0,Kobenhavn V,Kobenhavn N,Kobenhavn V → Kobenhavn N,Friday,22
cx86706,2025-10-24 05:09:09,2025-10-24 13:23:09,55.655655,12.500865,55.65559,12.500804,494,34,2500,Renault Zoe,car,2500,2500,2500.0,2500.0,Valby,Valby,Valby → Valby,Friday,5
cx86742,2025-10-24 14:27:08,2025-10-25 13:47:08,55.702637,12.498285,55.702686,12.498295,1400,34,2700,Renault Zoe,car,2700,2700,2720.0,2720.0,Bronshoj,Vanlose,Bronshoj → Vanlose,Friday,14
dc47411,2025-10-24 12:35:09,2025-10-24 12:53:08,55.632309,12.578066,55.632309,12.578066,18,34,1561,Renault Zoe,car,1550,1550,2720.0,2720.0,Kobenhavn V,Vanlose,Kobenhavn V → Vanlose,Friday,12
de12873,2025-10-24 11:33:08,2025-10-24 21:15:08,55.711475,12.541547,55.711506,12.541559,582,34,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Friday,11
de12874,2025-10-24 12:13:09,2025-10-24 14:13:09,55.670311,12.56224,55.670353,12.562278,120,34,1710,Renault Zoe,car,1550,1550,2500.0,2500.0,Kobenhavn V,Valby,Kobenhavn V → Valby,Friday,12
de16320,2025-10-25 13:45:08,2025-10-25 14:35:08,55.700886,12.52641,55.70092,12.52634,50,34,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Saturday,13
de51770,2025-10-25 13:15:08,2025-10-25 13:59:08,55.692017,12.559159,55.692051,12.559145,44,2,2200,Renault Zoe,car,2200,2200,2500.0,2500.0,Kobenhavn N,Valby,Kobenhavn N → Valby,Saturday,13
de88633,2025-10-24 05:09:09,2025-10-24 07:47:08,55.696468,12.499034,55.696404,12.498987,158,34,2700,Renault Zoe,car,2700,2700,2500.0,2500.0,Bronshoj,Valby,Bronshoj → Valby,Friday,5
de88658,2025-10-25 15:33:08,2025-10-25 16:05:09,55.656128,12.501734,55.6562,12.501719,32,34,2500,Renault Zoe,car,2500,2500,2000.0,2000.0,Valby,Frederiksberg C,Valby → Frederiksberg C,Saturday,15
de88698,2025-10-24 18:09:08,2025-10-24 18:33:08,55.716518,12.573122,55.716518,12.573004,24,34,2100,Renault Zoe,car,2100,2100,2000.0,2000.0,Kobenhavn O,Frederiksberg C,Kobenhavn O → Frederiksberg C,Friday,18
dr11709,2025-10-25 14:21:08,2025-10-25 19:03:08,55.62199,12.575212,55.621616,12.575037,282,34,2300,Renault Zoe,car,2300,2300,2300.0,2300.0,Kobenhavn S,Kobenhavn S,Kobenhavn S → Kobenhavn S,Saturday,14
dr11716,2025-10-25 22:51:09,2025-10-26 03:35:08,55.69865,12.54585,55.698608,12.545805,284,34,2200,Renault Zoe,car,2200,2200,2300.0,2300.0,Kobenhavn N,Kobenhavn S,Kobenhavn N → Kobenhavn S,Saturday,22
ds78704,2025-10-25 15:39:08,2025-10-25 16:11:09,55.669052,12.557154,55.669052,12.557181,32,74,1657,unknown,van,1550,1550,2300.0,2300.0,Kobenhavn V,Kobenhavn S,Kobenhavn V → Kobenhavn S,Saturday,15
dx15908,2025-10-24 10:31:08,2025-10-24 15:59:08,55.682114,12.532334,55.682114,12.532329,328,34,1861,Renault Zoe,car,2000,2000,2700.0,2700.0,Frederiksberg C,Bronshoj,Frederiksberg C → Bronshoj,Friday,10
dx15908,2025-10-25 18:09:08,2025-10-25 18:29:09,55.706436,12.534998,55.706436,12.534998,20,34,2400,Renault Zoe,car,2400,2400,2000.0,2000.0,Kobenhavn NV,Frederiksberg C,Kobenhavn NV → Frederiksberg C,Saturday,18
dx15910,2025-10-24 11:07:08,2025-10-24 13:29:08,55.703564,12.589644,55.703556,12.589618,142,34,2100,Renault Zoe,car,2100,2100,2500.0,2500.0,Kobenhavn O,Valby,Kobenhavn O → Valby,Friday,11
dz55148,2025-10-24 08:09:08,2025-10-24 09:35:08,55.703564,12.492747,55.703533,12.492796,86,34,2700,Renault Zoe,car,2700,2700,2720.0,2720.0,Bronshoj,Vanlose,Bronshoj → Vanlose,Friday,8
dz81008,2025-10-25 20:41:08,2025-10-25 22:05:08,55.699326,12.523976,55.699268,12.523976,84,35,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Saturday,20
ea16745,2025-10-24 06:07:08,2025-10-24 12:57:08,55.670483,12.57067,55.670387,12.57041,410,34,1568,Renault Zoe,car,1550,1550,2500.0,2500.0,Kobenhavn V,Valby,Kobenhavn V → Valby,Friday,6
ea16745,2025-10-25 08:07:08,2025-10-25 09:19:08,55.641438,12.590483,55.641445,12.590515,72,34,2300,Renault Zoe,car,2300,2300,2450.0,2450.0,Kobenhavn S,Kobenhavn SV,Kobenhavn S → Kobenhavn SV,Saturday,8
ea56792,2025-10-25 14:51:08,2025-10-25 15:13:08,55.674984,12.592549,55.675014,12.592568,22,34,1407,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Saturday,14
ea69843,2025-10-25 17:47:08,2025-10-25 17:57:09,55.703213,12.533417,55.703159,12.533443,10,34,2400,Renault Zoe,car,2400,2400,2000.0,2000.0,Kobenhavn NV,Frederiksberg C,Kobenhavn NV → Frederiksberg C,Saturday,17
eb26805,2025-10-25 11:27:08,2025-10-26 03:35:08,55.673512,12.611035,55.673519,12.611021,968,34,1441,Renault Zoe,car,1050,1050,2100.0,2100.0,Kobenhavn K,Kobenhavn O,Kobenhavn K → Kobenhavn O,Saturday,11
eb69731,2025-10-25 12:47:09,2025-10-25 14:01:08,55.688267,12.585551,55.688347,12.585482,74,34,1306,Renault Zoe,car,1050,1050,2700.0,2700.0,Kobenhavn K,Bronshoj,Kobenhavn K → Bronshoj,Saturday,12
eb69743,2025-10-25 16:39:09,2025-10-26 03:35:08,55.723854,12.580847,55.72382,12.580764,656,34,2100,Renault Zoe,car,2100,2100,2720.0,2720.0,Kobenhavn O,Vanlose,Kobenhavn O → Vanlose,Saturday,16
eb78388,2025-10-24 05:27:09,2025-10-24 12:13:09,55.678059,12.557487,55.678059,12.557487,406,34,1601,Renault Zoe,car,1550,1550,2700.0,2700.0,Kobenhavn V,Bronshoj,Kobenhavn V → Bronshoj,Friday,5
ec12343,2025-10-25 09:01:08,2025-10-25 09:17:08,55.654354,12.61135,55.654247,12.61135,16,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Saturday,9
ec20881,2025-10-25 22:59:08,2025-10-26 03:35:08,55.692661,12.556271,55.692642,12.556266,276,34,2200,Renault Zoe,car,2200,2200,2100.0,2100.0,Kobenhavn N,Kobenhavn O,Kobenhavn N → Kobenhavn O,Saturday,22
ec91763,2025-10-24 15:29:08,2025-10-25 07:41:08,55.691494,12.530198,55.691391,12.53016,972,103,1951,Opel Vivaro Electric,van,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Friday,15
cb23363,2025-10-27 12:01:08,2025-10-27 13:33:08,55.683815,12.533077,55.683773,12.533034,92,2,2000,Renault Zoe,car,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Monday,12
cl91927,2025-10-26 17:11:09,2025-10-27 05:39:09,55.674618,12.593278,55.674603,12.593327,748,2,1407,Renault Zoe,car,1050,1050,2400.0,2400.0,Kobenhavn K,Kobenhavn NV,Kobenhavn K → Kobenhavn NV,Sunday,17
cx86719,2025-10-26 18:09:08,2025-10-27 05:31:09,55.673283,12.485518,55.67329,12.485504,682,34,2500,Renault Zoe,car,2500,2500,2500.0,2500.0,Valby,Valby,Valby → Valby,Sunday,18
cx86751,2025-10-26 03:37:09,2025-10-26 10:25:09,55.702946,12.512486,55.702946,12.512423,408,34,2400,Renault Zoe,car,2400,2400,2500.0,2500.0,Kobenhavn NV,Valby,Kobenhavn NV → Valby,Sunday,3
de16324,2025-10-27 05:13:09,2025-10-27 05:19:08,55.685459,12.550643,55.685459,12.550643,6,34,1960,Renault Zoe,car,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Monday,5
de88589,2025-10-27 16:51:08,2025-10-27 23:51:08,55.696728,12.572314,55.696705,12.5723,420,34,1352,Renault Zoe,car,1050,1050,2200.0,2200.0,Kobenhavn K,Kobenhavn N,Kobenhavn K → Kobenhavn N,Monday,16
de88713,2025-10-27 14:57:08,2025-10-27 16:05:08,55.70327,12.54624,55.703239,12.546371,68,34,2200,Renault Zoe,car,2200,2200,2500.0,2500.0,Kobenhavn N,Valby,Kobenhavn N → Valby,Monday,14
dr11663,2025-10-27 11:23:08,2025-10-27 14:13:08,55.708031,12.598128,55.708408,12.59788,170,34,2150,Renault Zoe,car,2150,2150,2500.0,2500.0,Nordhavn,Valby,Nordhavn → Valby,Monday,11
dr11704,2025-10-27 10:41:09,2025-10-27 16:15:09,55.677822,12.490726,55.677834,12.490719,334,34,2500,Renault Zoe,car,2500,2500,2300.0,2300.0,Valby,Kobenhavn S,Valby → Kobenhavn S,Monday,10
dr11708,2025-10-26 03:37:09,2025-10-26 13:01:09,55.666714,12.550543,55.666706,12.550586,564,34,1721,Renault Zoe,car,1550,1550,2700.0,2700.0,Kobenhavn V,Bronshoj,Kobenhavn V → Bronshoj,Sunday,3
dr11739,2025-10-26 14:07:09,2025-10-26 14:49:08,55.658749,12.56757,55.658733,12.567588,42,34,2300,Renault Zoe,car,2300,2300,2100.0,2100.0,Kobenhavn S,Kobenhavn O,Kobenhavn S → Kobenhavn O,Sunday,14
dr11739,2025-10-27 08:27:09,2025-10-27 09:43:09,55.696396,12.534542,55.696354,12.534542,76,34,1959,Renault Zoe,car,2000,2000,2200.0,2200.0,Frederiksberg C,Kobenhavn N,Frederiksberg C → Kobenhavn N,Monday,8
dv66137,2025-10-26 05:31:09,2025-10-26 08:13:08,55.658413,12.514524,55.658398,12.514508,162,34,2500,Renault Zoe,car,2500,2500,2200.0,2200.0,Valby,Kobenhavn N,Valby → Kobenhavn N,Sunday,5
